"815 w 22nd, houston (TX)",29.806067,-95.413026,379000,186.149312377
"2004 columbia, houston (TX)",29.804229,-95.393049,335000,207.045735476
"1904 w 14th, houston (TX)",29.7953,-95.417103,649900,208.301282051
"1010 wynnwood ln, houston (TX)",29.794324,-95.416816,295000,215.328467153
"724 e. 19th st, houston (TX)",29.802799,-95.389578,899900,228.227238144
"837 w 17th, houston (TX)",29.800965,-95.413829,399000,140.098314607
"2234 gostic, houston (TX)",29.806489,-95.391092,250000,222.816399287
"1130 w 23rd, houston (TX)",29.806573,-95.419817,234900,170.217391304
"2115 gostick st, houston (TX)",29.805555,-95.391361,479900,185.28957529
"1507 blair st, houston (TX)",29.798363,-95.40707,379900,190.14014014
"6742 kury ln, houston (TX)",29.797556,-95.437634,345000,159.500693481
"1042 24th, houston (TX)",29.807403,-95.417805,279900,149.679144385
"1104 w 18th, houston (TX)",29.801379,-95.418536,279900,157.77903044
"1030 16th, houston (TX)",29.79934,-95.417162,274895,143.548302872
"225 w 23rd st, houston (TX)",29.807267,-95.400607,925000,244.968220339
"1227 cortlandt st, houston (TX)",29.79356,-95.395678,874900,209.757851834
"1216 arlington st, houston (TX)",29.793168,-95.393931,874900,207.913498099
"1221 omar st, houston (TX)",29.788326,-95.388778,859900,234.688864629
"1345 heights blvd., houston (TX)",29.795952,-95.397961,799000,163.595413595
"1210 timbergrove ln, houston (TX)",29.793157,-95.415927,789900,254.970948999
"2207 oxford st, houston (TX)",29.806385,-95.392633,785000,204.533611256
"1214 omar st, houston (TX)",29.787795,-95.388451,779000,194.75
"1001 herkimer st, houston (TX)",29.788886,-95.406265,775000,217.452300786
"724 allston, houston (TX)",29.783996,-95.399623,749500,193.219902037
"1327 rutland st, houston (TX)",29.795333,-95.401585,739900,270.135085798
"1808 arlington st, houston (TX)",29.802331,-95.394111,735000,220.455908818
"802 nashua st, houston (TX)",29.784995,-95.411954,723900,215.062388592
"2220 cortlandt st, houston (TX)",29.806758,-95.395287,725000,207.736389685
"2016 w 14, houston (TX)",29.795295,-95.420743,715000,183.757388846
"94312 cortlandt, houston (TX)",29.818992,-95.396929,699000,241.200828157
"1111 heights blvd, houston (TX)",29.791249,-95.398172,699000,229.934210526
"2248 columbia, houston (TX)",29.807115,-95.393186,699000,214.746543779
"1425 harvard, houston (TX)",29.797228,-95.396847,699000,233.466933868
"1222 nicholson, houston (TX)",29.792914,-95.405331,649900,190.97854834
"1212 w 22nd, houston (TX)",29.805673,-95.42099,639000,192.238267148
"1210 w 22nd, houston (TX)",29.805673,-95.420974,639000,192.238267148
"1537 tulane st, houston (TX)",29.799375,-95.40276,629000,236.822289157
"435 w 23rd st, houston (TX)",29.807194,-95.405229,599000,231.095679012
