"3209 glen haven blvd, houston (TX)",29.70115,-95.428056,1350000,259.615384615
"3606 blue bonnet blvd, houston (TX)",29.700707,-95.431518,1299000,282.391304348
"3606 merrick st, houston (TX)",29.697409,-95.431542,1300000,261.201527024
"3310 drummond st, houston (TX)",29.696903,-95.428793,1249900,260.395833333
"3750 durness way, houston (TX)",29.694604,-95.436066,1190000,245.20914898
"3122 blue bonnet, houston (TX)",29.700548,-95.429769,1199000,242.369112593
"3527 grennoch ln, houston (TX)",29.695271,-95.43069,1126500,242.310174231
"3531 grennoch ln, houston (TX)",29.695268,-95.430878,1137500,236.191860465
"3767 bellefontaine, houston (TX)",29.703452,-95.436956,1099000,233.036471586
"3819 grennoch, houston (TX)",29.694882,-95.438281,1100000,220.0
"3765 drummond st, houston (TX)",29.695737,-95.437071,1100000,246.25027983
"3506 blue bonnet blvd, houston (TX)",29.700781,-95.429952,999500,197.646826182
"7218 prestwick st, houston (TX)",29.700919,-95.445867,990000,220.195729537
"3527 aberdeen way, houston (TX)",29.697765,-95.430669,975000,236.363636364
"3851 grennoch ln, houston (TX)",29.694866,-95.439831,745000,203.607543045
"3727 gramercy, houston (TX)",29.704254,-95.43468,699000,203.138622493
"9710 mariposa st, houston (TX)",29.681057,-95.428961,699500,158.186341022
"9706 bevlyn, houston (TX)",29.681125,-95.43099,699900,196.38047138
"3302 cloverdale, houston (TX)",29.683459,-95.429082,699900,197.210481826
"3018 broadmead dr, houston (TX)",29.689986,-95.425164,699900,185.354872881
"3203 cloverdale st, houston (TX)",29.682976,-95.427451,689000,166.98982065
"9606 bevlyn dr, houston (TX)",29.682012,-95.431002,669000,189.518413598
"3726 grennoch, houston (TX)",29.69562,-95.435136,649000,214.050131926
"2706 glen haven blvd, houston (TX)",29.70219,-95.420435,629000,176.289237668
"3723 tartan, houston (TX)",29.693442,-95.434735,625000,241.12654321
"3719 turnberry cir, houston (TX)",29.700029,-95.435793,625000,213.165075034
"3222 cloverdale, houston (TX)",29.683465,-95.428467,599000,177.323860272
"9141 buffalo speedway, houston (TX)",29.686345,-95.426216,574900,161.670416198
"2734 glen haven blvd, houston (TX)",29.70112,-95.419559,559000,186.519853187
"2617 s glen haven blvd, houston (TX)",29.700597,-95.419517,559500,184.349258649
"9145 buffalo speedway, houston (TX)",29.686346,-95.425973,550900,181.097961867
"3126 murworth, houston (TX)",29.686151,-95.426731,549900,163.078291815
"3216 aberdeen way, houston (TX)",29.698633,-95.42835,550000,201.39143171
"4046 tartan ln, houston (TX)",29.693804,-95.442653,545000,246.0496614
"3106 murworth dr, houston (TX)",29.686171,-95.425874,539900,164.704087858
"3606 durness way, houston (TX)",29.694934,-95.431518,525000,242.830712303
"3831 merrick st, houston (TX)",29.696579,-95.43888,519000,227.631578947
"4025 gramercy, houston (TX)",29.7039,-95.441854,515000,153.228205891
"4038 grennoch ln, houston (TX)",29.695528,-95.442243,505000,206.459525756
"2828 w holcombe blvd, houston (TX)",29.70641,-95.42227,508000,183.261183261
"3124 murworth, houston (TX)",29.686005,-95.42673,499900,178.535714286
"4145 woodhaven, houston (TX)",29.665456,-95.444057,489000,150.322778973
"3123 s braeswood blvd, houston (TX)",29.695781,-95.425914,485000,147.282113574
"4129 woodhaven, houston (TX)",29.665271,-95.443307,485000,147.685749086
"8719 linkmeadow, houston (TX)",29.68865,-95.434971,479000,188.286163522
"3862 gramercy, houston (TX)",29.704938,-95.439958,475000,163.39869281
"4130 woodhaven st, houston (TX)",29.665769,-95.443313,468000,126.966901791
"3631 aberdeen, houston (TX)",29.697733,-95.433029,465000,216.279069767
"3744 aberdeen way, houston (TX)",29.697976,-95.436703,439000,250.713877784
"9122 marlive ln, houston (TX)",29.681909,-95.437712,426922,153.901225667
"9211 riddlewood ln, houston (TX)",29.681167,-95.436194,419900,148.584571833
"9261 buffalo speedway, houston (TX)",29.685316,-95.425353,420000,152.838427948
"9257 buffalo speedway, houston (TX)",29.685401,-95.425548,416000,148.148148148
"4010 falkirk, houston (TX)",29.692817,-95.44077,415000,182.01754386
"9275 buffalo speedway, houston (TX)",29.685051,-95.425119,399000,163.658736669
"3218 pemberton circle dr, houston (TX)",29.685999,-95.428188,389000,151.953125
"3706 durhill st, houston (TX)",29.6845,-95.435601,375000,193.698347107
"3015 castlewood st, houston (TX)",29.690307,-95.424539,369000,225.412339646
"4006 leeshire dr, houston (TX)",29.682128,-95.441074,359000,157.594381036
"8714 bevlyn dr, houston (TX)",29.688163,-95.430694,349900,118.409475465
"9019 linkmeadow ln, houston (TX)",29.685163,-95.434956,349000,180.455015512
"3122 underwood st., houston (TX)",29.699968,-95.427072,329900,130.138067061
"3901 s. braeswood blvd, houston (TX)",29.689422,-95.439681,330000,113.01369863
"3126 stanton st, houston (TX)",29.693276,-95.425976,328000,227.936066713
"4002 dumbarton, houston (TX)",29.698792,-95.440397,325000,213.39461589
"8814 linkmeadow, houston (TX)",29.687671,-95.435573,325000,171.77589852
"4122 leeshire, houston (TX)",29.683576,-95.445013,295000,133.847549909
"9303 fordshire dr, houston (TX)",29.681699,-95.440324,245000,108.888888889
"9210 bassoon dr, houston (TX)",29.682798,-95.446402,239000,109.986194202
"9810 cynthia ann ct, houston (TX)",29.676614,-95.435055,234900,104.585930543
"9814 madeline alyssa ct, houston (TX)",29.676526,-95.435562,229900,101.906028369
"9830 madeline alyssa ct, houston (TX)",29.676175,-95.435562,224900,99.6897163121
"9802 abigail grace ct, houston (TX)",29.676792,-95.433996,219000,95.88441331
"4054 silverwood dr, houston (TX)",29.671555,-95.442613,189900,109.32642487
"10114 oboe dr, houston (TX)",29.671927,-95.445373,179000,112.862547289
"10117 bassoon dr, houston (TX)",29.671722,-95.445743,174900,109.44931164
"4017 woodcraft, houston (TX)",29.666122,-95.440829,169900,110.75619296
"4106 omeara, houston (TX)",29.672374,-95.444563,165000,138.190954774
"10110 bassoon dr, houston (TX)",29.672002,-95.446335,144950,82.1246458924
"3202 Underwood, Houston (TX)",29.699966,-95.427609,327000,112.75862069
"3703 Drummond, Houston (TX)",29.696067,-95.433954,467000,195.479280033
"4427 benning, houston (TX)",29.656785,-95.451774,159900,144.444444444
"9231 Linkmeadow, Houston (TX)",29.680415,-95.435295,479000,163.92881588
"3516 Bellaire Blvd, Houston (TX)",29.706345,-95.431711,329000,136.627906977
"3403 Deal St, Houston (TX)",29.688778,-95.427523,289000,153.723404255
"9716 Riddlewood, Houston (TX)",29.677336,-95.436647,215000,104.98046875
"9833 Abigail Grace Ct., Houston (TX)",29.676195,-95.433727,235000,102.173913043
"3835 Sun Valley Dr, Houston (TX)",29.684417,-95.439634,379000,148.27856025
"3601 Merrick St, Houston (TX)",29.69692,-95.431332,439000,150.600343053
"3727 Grennoch, Houston (TX)",29.695136,-95.434998,425000,202.380952381
"3202 Underwood, Houston (TX)",29.699966,-95.427609,327000,112.75862069
"3703 Drummond, Houston (TX)",29.696067,-95.433954,467000,195.479280033
"9231 Linkmeadow, Houston (TX)",29.680415,-95.435295,479000,163.92881588
"3516 Bellaire Blvd, Houston (TX)",29.706345,-95.431711,329000,136.627906977
"3403 Deal St, Houston (TX)",29.688778,-95.427523,289000,153.723404255
"9716 Riddlewood, Houston (TX)",29.677336,-95.436647,215000,104.98046875
"9833 Abigail Grace Ct., Houston (TX)",29.676195,-95.433727,235000,102.173913043
"3835 Sun Valley Dr, Houston (TX)",29.684417,-95.439634,379000,148.27856025
"3601 Merrick St, Houston (TX)",29.69692,-95.431332,439000,150.600343053
"3727 Grennoch, Houston (TX)",29.695136,-95.434998,425000,202.380952381
"3619 elmridge, houston (TX)",29.683481,-95.434469,329750,167.982679572
"3506 gannett st, houston (TX)",29.688468,-95.429597,339500,177.748691099
"3733 bellefontaine, houston (TX)",29.703441,-95.435268,1500000,261.460693742
"4003 dumbarton st, houston (TX)",29.698284,-95.440399,1450000,281.498738109
